Positionarray,Intensity,Time,Bleachtimepoint
,1760.367,,
,1796.558,,
,1302.986,,
,1188.486,,
,1165.436,,
,1249.699,,
,1241.371,,
,984.071,,
,1013.545,,
,835.961,,
,747.595,,
,794.066,,
,926.830,,
,843.641,,
,702.570,,
,668.555,,
,706.367,,
,639.992,,
,650.610,,
,577.004,,
,619.690,,
,623.530,,
,596.410,,
,578.193,,
,578.436,,
,548.328,,
,457.538,,
,495.461,,
,501.688,,
,603.481,,
,668.976,,
,514.222,,
,478.091,,
,527.394,,
,528.326,,
,534.718,,
,397.916,,
,423.520,,
,444.799,,
,423.059,,
,412.835,,
,486.618,,
,363.591,,
,381.578,,
,405.794,,
,409.077,,
,323.328,,
,284.318,,
,317.803,,
,423.713,,
,487.001,,
,442.216,,
,508.385,,
,524.427,,
,512.111,,
,477.595,,
,418.307,,
,344.657,,
,471.310,,
,406.274,,
,381.805,,
,421.521,,
,384.255,,
,451.304,,
,411.251,,
,385.668,,
,324.548,,
,382.206,,
,321.131,,
,443.593,,
,330.100,,
,252.205,,
,270.587,,
,279.652,,
,350.369,,
,301.719,,
,309.854,,
,215.080,,
,250.014,,
,192.656,,
,249.992,,
,241.457,,
,248.839,,
,285.415,,
,311.690,,
,314.274,,
,260.854,,
,251.464,,
,246.272,,
,153.068,,
,167.110,,
,150.942,,
,139.754,,
,188.869,,
,111.837,,
,171.073,,
,184.469,,
,267.708,,
,310.405,,
,304.177,,
,343.828,,
,292.270,,
,298.344,,
,271.194,,
,178.042,,
,252.732,,
,292.095,,
,208.003,,
,226.157,,
,148.736,,
,186.798,,
,179.789,,
,221.994,,
,176.709,,
,178.126,,
,157.780,,
,160.357,,
,123.034,,
,105.433,,
,136.277,,
,151.478,,
,123.130,,
,84.977,,
,134.022,,
,115.170,,
,143.153,,
,163.224,,
,129.149,,
,76.227,,
,95.517,,
,125.360,,
,121.945,,
,124.508,,
,121.109,,
,51.119,,
,59.485,,
,106.821,,
,60.017,,
,51.582,,
,82.346,,
,83.471,,
,69.637,,
,35.780,,
,36.957,,
,52.017,,
,61.665,,
,71.894,,
,44.751,,
,83.754,,
,67.422,,
,78.430,,
,118.366,,
,76.795,,
,54.982,,
,72.885,,
,107.544,,
,54.432,,
,68.313,,
,90.054,,
,51.111,,
,54.843,,
,64.502,,
,89.350,,
,90.634,,
,94.953,,
,41.428,,
,100.032,,
,83.609,,
,115.408,,
,101.173,,
,80.181,,
,75.232,,
,55.360,,
,60.995,,
,28.858,,
,58.583,,
,100.413,,
,63.690,,
,53.838,,
,65.446,,
,146.354,,
,80.447,,
,84.249,,
,45.487,,
,30.407,,
,65.078,,
,67.035,,
,59.093,,
,57.176,,
,52.819,,
,40.693,,
,69.911,,
,43.309,,
,34.635,,
,37.594,,
,35.516,,
,33.498,,
,32.449,,
,38.487,,
,76.732,,
,89.971,,
,52.825,,
,57.250,,
,69.474,,
,90.859,,
,78.726,,
,54.989,,
,83.878,,
,78.339,,
,98.696,,
,73.453,,
,99.863,,
,90.360,,
,112.071,,
,126.493,,
,118.088,,
,97.727,,
,134.865,,
,53.533,,
,104.390,,
,66.013,,
,943.985,,
,971.984,,
,969.526,,
,1131.143,,
,1188.785,,
,1282.209,,
,1339.016,,
,1677.173,,
,1553.040,,
,1501.347,,
,1133.434,,
,1180.119,,
,1178.513,,
,1053.247,,
,887.948,,
,883.500,,
,1015.174,,
,1036.987,,
,1143.563,,
,1044.294,,
,1074.596,,
,1274.066,,
,1331.798,,
,1389.722,,
,1317.156,,
,1214.719,,
,1264.759,,
,1265.382,,
,1137.916,,
,1246.905,,
,985.916,,
,900.906,,
,1066.260,,
,934.370,,
,915.803,,
,920.077,,
,961.665,,
,1088.957,,
,1223.771,,
,1603.109,,
,2117.919,,
,2427.758,,
,2197.774,,
,2337.245,,
,2335.745,,
,2056.331,,
,2001.917,,
,1806.372,,
,1528.681,,
,1486.553,,
,1374.646,,
,1334.296,,
,1328.897,,
,1403.698,,
,1517.792,,
,1542.477,,
,1411.657,,
,1264.825,,
,1179.312,,
,1156.913,,
,1160.626,,
,1131.078,,
,1037.028,,
,1071.909,,
,1072.315,,
,936.254,,
,927.794,,
,1219.252,,
,1068.925,,
,1140.799,,
,1094.669,,
,1248.090,,
,1299.536,,
,1263.767,,
,1401.017,,
,1374.753,,
,1283.494,,
,1117.120,,
,1208.193,,
,1314.303,,
,1343.376,,
,1109.974,,
,1157.255,,
,1234.153,,
,1121.841,,
,1049.114,,
,1160.689,,
,1113.963,,
,1096.492,,
,1077.366,,
,941.475,,
,961.535,,
,926.665,,
,990.843,,
,988.923,,
,935.681,,
,926.688,,
,1010.047,,
,875.121,,
,894.676,,
,702.532,,
,858.446,,
,877.511,,
,814.886,,
,944.543,,
,997.488,,
,991.651,,
,1106.449,,
,1100.695,,
,970.833,,
,897.517,,
,972.559,,
,1043.478,,
,1052.304,,
,924.980,,
,888.548,,
,927.723,,
,753.899,,
,811.094,,
,752.673,,
,695.082,,
,615.628,,
,632.729,,
,585.519,,
,663.739,,
,755.770,,
,643.980,,
,881.883,,
,824.057,,
,1158.740,,
,1376.152,,
,1664.494,,
,1523.718,,
,1725.074,,
,1763.578,,
,1466.427,,
,1412.507,,
,1230.893,,
,1225.051,,
,1267.069,,
,1280.880,,
,1274.494,,
,1055.947,,
,842.319,,
,856.998,,
,952.620,,
,842.317,,
,898.039,,
,1012.895,,
,745.830,,
,665.217,,
,606.613,,
,592.157,,
,671.385,,
,675.823,,
,693.008,,
,632.812,,
,508.181,,
,552.695,,
,468.251,,
,459.354,,
,486.319,,
,484.454,,
,538.101,,
,521.244,,
,578.556,,
,525.309,,
,619.634,,
,618.048,,
,573.536,,
,469.533,,
,491.477,,
,531.505,,
,548.961,,
,498.387,,
,432.761,,
,365.116,,
,449.048,,
,521.432,,
,402.199,,
,320.415,,
,432.596,,
,373.957,,
,341.440,,
,331.629,,
,351.032,,
,462.528,,
,517.919,,
,472.238,,
,512.735,,
,539.127,,
,518.721,,
,489.351,,
,423.744,,
,457.472,,
,513.325,,
,469.298,,
,410.705,,
,474.863,,
,367.696,,
,338.240,,
,422.356,,
,453.395,,
,485.960,,
,431.692,,
,351.798,,
,340.948,,
,382.376,,
,364.460,,
,288.135,,
,302.410,,
,307.741,,
,239.645,,
,230.060,,
,305.903,,
,218.835,,
,245.637,,
,252.122,,
,229.640,,
,287.065,,
,231.097,,
,223.204,,
,165.713,,
,174.263,,
,191.070,,
,199.434,,
,148.740,,
,208.412,,
,239.031,,
,279.397,,
,289.424,,
,259.469,,
,274.143,,
,275.710,,
,242.679,,
,232.578,,
,236.901,,
,291.890,,
,262.221,,
,255.569,,
,288.620,,
,231.482,,
,170.993,,
,146.084,,
,157.768,,
,192.425,,
,156.563,,
,168.063,,
,149.427,,
,134.595,,
,153.209,,
,141.287,,
,181.288,,
,126.213,,
,154.843,,
,187.558,,
,112.372,,
,133.237,,
,135.432,,
,136.438,,
,148.238,,
,130.462,,
,116.913,,
,136.899,,
,137.638,,
,102.789,,
,132.900,,
,118.017,,
,120.494,,
,131.629,,
,125.460,,
,130.942,,
,159.911,,
,109.267,,
,119.612,,
,144.624,,
,134.208,,
,116.436,,
,114.784,,
,96.136,,
,101.286,,
,60.852,,
,84.481,,
,100.787,,
,91.727,,
,32.542,,
,88.469,,
,91.468,,
,120.511,,
,132.610,,
,86.630,,
,80.260,,
,75.838,,
,56.216,,
,71.179,,
,64.726,,
,54.782,,
,61.093,,
,61.337,,
,90.553,,
,84.024,,
,31.114,,
,42.410,,
,72.715,,
,65.869,,
,54.684,,
,52.959,,
,49.586,,
,65.344,,
,49.250,,
,72.299,,
,65.252,,
,90.631,,
,100.910,,
,82.128,,
,68.134,,
,57.794,,
,97.308,,
,61.122,,
,37.127,,
,72.809,,
,85.288,,
,63.514,,
,36.833,,
,91.046,,
,68.987,,
,98.563,,
,122.827,,
,68.398,,
,38.309,,
,23.104,,
,70.942,,
,63.808,,
,88.387,,
,65.502,,
,47.793,,
,39.121,,
,54.205,,
,80.974,,
,39.759,,
,65.614,,
,63.474,,
,106.198,,
,108.793,,
,101.187,,
,79.280,,
,72.719,,
,49.613,,
,86.032,,
,93.743,,
,72.832,,
,96.701,,
,83.444,,
,71.552,,
,79.980,,
,921.485,,
,854.128,,
,844.015,,
,865.538,,
,991.670,,
,1236.346,,
,1255.549,,
,1324.178,,
,1418.216,,
,1360.606,,
,1170.478,,
,1282.982,,
,1264.568,,
,1249.000,,
,1094.182,,
,1048.892,,
,1054.803,,
,1013.561,,
,1097.594,,
,953.745,,
,962.398,,
,1080.396,,
,1090.364,,
,1216.738,,
,1327.162,,
,1378.372,,
,1149.594,,
,1263.055,,
,1007.560,,
,1039.503,,
,1019.648,,
,945.999,,
,1033.764,,
,1106.059,,
,1117.155,,
,1031.933,,
,1142.501,,
,1287.739,,
,1322.092,,
,1728.974,,
,2636.396,,
,2763.971,,
,2128.632,,
,2005.753,,
,2006.054,,
,2226.127,,
,2083.802,,
,1772.449,,
,1620.095,,
,1270.910,,
,1034.938,,
,1033.934,,
,1330.087,,
,1427.714,,
,1483.092,,
,1416.019,,
,1331.802,,
,1472.999,,
,1394.635,,
,1244.763,,
,1172.340,,
,1350.924,,
,1135.149,,
,1085.630,,
,1195.007,,
,1161.846,,
,1031.716,,
,1064.446,,
,1096.195,,
,1168.747,,
,1236.096,,
,1149.378,,
,1094.556,,
,1124.719,,
,1185.166,,
,1142.714,,
,1210.644,,
,1208.180,,
,1171.258,,
,1399.423,,
,1074.704,,
,1279.059,,
,1177.511,,
,1169.125,,
,1039.542,,
,1018.548,,
,1125.214,,
,1061.487,,
,991.496,,
,1046.444,,
,1094.233,,
,969.273,,
,866.053,,
,874.833,,
,865.386,,
,764.973,,
,776.273,,
,828.120,,
,848.296,,
,792.403,,
,861.473,,
,887.348,,
,878.051,,
,828.200,,
,789.682,,
,926.504,,
,917.635,,
,1012.420,,
,1123.184,,
,878.220,,
,858.051,,
,908.634,,
,974.755,,
,933.884,,
,814.551,,
,778.411,,
,910.251,,
,938.766,,
,702.661,,
,707.699,,
,566.449,,
,792.296,,
,677.796,,
,668.039,,
,789.077,,
,789.264,,
,699.915,,
,863.057,,
,919.299,,
,1239.778,,
,1432.805,,
,1464.043,,
,1720.880,,
,1750.266,,
,1678.460,,
,1462.197,,
,1287.930,,
,1172.932,,
,1280.877,,
,1094.252,,
,1006.504,,
,977.231,,
,929.339,,
,1067.801,,
,1131.684,,
,1087.709,,
,1087.064,,
,1044.388,,
,889.846,,
,841.639,,
,698.771,,
,666.450,,
,624.638,,
,576.554,,
,711.324,,
,768.607,,
,743.951,,
,651.077,,
,545.708,,
,520.405,,
,626.065,,
,552.630,,
,567.146,,
,563.381,,
,511.724,,
,471.648,,
,513.262,,
,535.653,,
,643.526,,
,509.118,,
,465.711,,
,500.627,,
,462.024,,
,446.911,,
,484.934,,
,493.109,,
,454.536,,
,368.736,,
,324.478,,
,487.047,,
,430.369,,
,407.872,,
,499.453,,
,412.378,,
,376.405,,
,379.085,,
,409.831,,
,425.672,,
,441.315,,
,475.890,,
,494.032,,
,462.922,,
,445.574,,
,377.484,,
,329.131,,
,424.429,,
,410.411,,
,526.931,,
,505.498,,
,425.974,,
,369.753,,
,360.423,,
,405.249,,
,511.731,,
,448.530,,
,436.069,,
,424.630,,
,402.026,,
,393.646,,
,305.894,,
,340.735,,
,324.019,,
,259.182,,
,308.583,,
,265.753,,
,208.499,,
,319.143,,
,280.072,,
,195.666,,
,238.860,,
,323.570,,
,217.494,,
,179.078,,
,166.314,,
,183.809,,
,158.289,,
,175.109,,
,147.808,,
,149.920,,
,234.001,,
,229.271,,
,224.747,,
,264.732,,
,285.770,,
,293.367,,
,352.829,,
,325.859,,
,295.680,,
,312.294,,
,278.171,,
,246.102,,
,231.357,,
,271.580,,
,177.784,,
,190.379,,
,231.969,,
,252.521,,
,183.270,,
,138.862,,
,157.061,,
,171.060,,
,130.648,,
,160.349,,
,190.911,,
,148.465,,
,143.350,,
,191.120,,
,186.200,,
,239.445,,
,163.372,,
,116.209,,
,146.752,,
,156.177,,
,136.011,,
,142.772,,
,121.658,,
,149.463,,
,173.786,,
,133.203,,
,117.989,,
,159.415,,
,220.146,,
,151.433,,
,72.357,,
,84.932,,
,78.503,,
,138.120,,
,131.988,,
,101.843,,
,87.378,,
,84.041,,
,139.231,,
,93.346,,
,76.460,,
,133.225,,
,84.124,,
,82.560,,
,69.873,,
,116.200,,
,112.164,,
,79.615,,
,48.249,,
,87.932,,
,122.127,,
,70.195,,
,60.358,,
,83.757,,
,96.132,,
,99.756,,
,56.461,,
,88.096,,
,106.139,,
,71.010,,
,61.555,,
,142.354,,
,121.402,,
,111.059,,
,156.064,,
,154.156,,
,121.825,,
,83.302,,
,63.248,,
,146.055,,
,128.593,,
,94.062,,
,88.909,,
,66.625,,
,71.951,,
,66.229,,
,58.073,,
,77.824,,
,71.975,,
,60.553,,
,97.239,,
,63.039,,
,54.432,,
,71.995,,
,39.871,,
,81.411,,
,47.084,,
,40.425,,
,38.511,,
,45.610,,
,97.032,,
,131.454,,
,128.809,,
,116.503,,
,89.103,,
,97.098,,
,71.977,,
,113.774,,
,99.504,,
,87.713,,
,108.582,,
,129.818,,
,80.212,,
,92.586,,
,75.138,,
,66.118,,
,74.468,,
,79.814,,
,89.487,,
,91.170,,
,109.060,,
,66.281,,
,952.694,,
,884.422,,
,947.083,,
,940.925,,
,1320.207,,
,1387.254,,
,1687.710,,
,1591.524,,
,1418.737,,
,1384.369,,
,1011.869,,
,1248.419,,
,1289.051,,
,1231.292,,
,1134.178,,
,1047.017,,
,896.492,,
,1011.657,,
,1012.050,,
,1011.963,,
,1112.244,,
,1167.141,,
,1225.840,,
,1333.282,,
,1226.760,,
,1408.193,,
,1036.320,,
,1205.279,,
,1183.910,,
,1054.972,,
,1136.901,,
,985.915,,
,1093.793,,
,1003.677,,
,1152.836,,
,1040.788,,
,1030.712,,
,1202.227,,
,1206.301,,
,1732.875,,
,2181.814,,
,2718.351,,
,2724.913,,
,2416.974,,
,2226.233,,
,2126.073,,
,1929.437,,
,1752.032,,
,1705.668,,
,1450.955,,
,1314.406,,
,1262.210,,
,1296.579,,
,1360.355,,
,1670.717,,
,1361.863,,
,1366.290,,
,1428.923,,
,1126.653,,
,1020.701,,
,1031.892,,
,1083.473,,
,1178.063,,
,1177.063,,
,1088.074,,
,1255.549,,
,1102.862,,
,1008.502,,
,897.792,,
,1088.473,,
,1114.105,,
,1136.285,,
,1213.807,,
,1291.970,,
,1032.642,,
,1270.447,,
,1196.139,,
,1116.902,,
,1141.930,,
,1146.803,,
,1131.248,,
,955.477,,
,859.774,,
,955.316,,
,1087.661,,
,1165.487,,
,1216.509,,
,1121.292,,
,1196.349,,
,1115.024,,
,1045.502,,
,1198.173,,
,945.978,,
,903.148,,
,821.940,,
,793.965,,
,786.331,,
,726.986,,
,816.494,,
,633.991,,
,599.086,,
,747.287,,
,725.904,,
,751.294,,
,851.123,,
,936.551,,
,998.286,,
,1078.190,,
,1132.160,,
,1034.174,,
,1044.577,,
,939.026,,
,923.951,,
,894.982,,
,793.863,,
,795.844,,
,763.714,,
,884.924,,
,722.270,,
,706.384,,
,594.026,,
,555.039,,
,543.823,,
,590.428,,
,615.982,,
,695.285,,
,771.435,,
,915.359,,
,909.096,,
,1231.839,,
,1285.066,,
,1545.481,,
,1782.044,,
,1860.342,,
,1939.091,,
,1592.370,,
,1370.614,,
,1329.982,,
,1284.095,,
,1206.619,,
,1167.313,,
,1038.821,,
,1038.327,,
,1036.465,,
,967.076,,
,951.531,,
,1005.385,,
,1009.195,,
,873.210,,
,753.053,,
,698.042,,
,709.527,,
,680.549,,
,575.420,,
,645.657,,
,555.045,,
,617.631,,
,579.268,,
,610.729,,
,613.062,,
,576.530,,
,627.413,,
,628.828,,
,556.192,,
,600.303,,
,514.207,,
,612.485,,
,614.101,,
,559.103,,
,700.373,,
,638.987,,
,564.558,,
,562.746,,
,472.556,,
,420.758,,
,408.879,,
,433.825,,
,380.442,,
,305.651,,
,366.205,,
,352.464,,
,440.543,,
,425.201,,
,370.263,,
,361.384,,
,485.732,,
,468.695,,
,475.651,,
,465.784,,
,419.023,,
,450.734,,
,467.186,,
,436.018,,
,462.520,,
,463.246,,
,535.641,,
,535.095,,
,479.568,,
,493.242,,
,467.967,,
,483.663,,
,377.516,,
,444.206,,
,381.705,,
,326.801,,
,317.071,,
,344.684,,
,321.658,,
,356.809,,
,395.588,,
,408.769,,
,453.970,,
,411.162,,
,410.510,,
,428.141,,
,374.923,,
,288.761,,
,296.786,,
,220.513,,
,273.139,,
,262.382,,
,224.018,,
,323.486,,
,297.821,,
,249.265,,
,244.956,,
,277.964,,
,225.906,,
,174.644,,
,199.538,,
,185.495,,
,228.756,,
,229.687,,
,299.222,,
,355.060,,
,295.573,,
,256.085,,
,257.017,,
,280.331,,
,316.655,,
,286.455,,
,242.468,,
,243.501,,
,249.905,,
,197.440,,
,206.076,,
,281.254,,
,255.327,,
,265.847,,
,236.306,,
,149.907,,
,129.679,,
,183.196,,
,101.563,,
,181.353,,
,221.552,,
,193.928,,
,156.898,,
,150.661,,
,212.834,,
,194.144,,
,149.728,,
,136.624,,
,80.762,,
,128.078,,
,194.991,,
,158.672,,
,102.526,,
,143.217,,
,111.003,,
,128.525,,
,125.717,,
,117.679,,
,126.749,,
,147.283,,
,121.409,,
,132.421,,
,98.692,,
,138.793,,
,124.232,,
,110.095,,
,154.316,,
,83.265,,
,63.360,,
,93.092,,
,116.623,,
,132.296,,
,72.787,,
,52.600,,
,90.753,,
,86.680,,
,118.338,,
,100.596,,
,117.208,,
,124.548,,
,70.551,,
,135.328,,
,80.444,,
,84.181,,
,85.345,,
,97.093,,
,60.541,,
,48.282,,
,57.964,,
,41.961,,
,76.161,,
,87.995,,
,50.419,,
,93.247,,
,79.050,,
,97.604,,
,57.100,,
,92.107,,
,121.810,,
,90.506,,
,61.092,,
,65.976,,
,45.630,,
,104.341,,
,63.514,,
,83.016,,
,92.076,,
,76.782,,
,79.407,,
,79.756,,
,49.463,,
,124.366,,
,52.493,,
,93.959,,
,58.700,,
,83.440,,
,77.333,,
,68.104,,
,66.166,,
,53.601,,
,42.281,,
,54.477,,
,94.158,,
,116.072,,
,92.297,,
,91.843,,
,79.095,,
,112.756,,
,152.802,,
,86.203,,
,86.302,,
,96.980,,
,99.148,,
,144.647,,
,80.560,,
,65.301,,
,90.282,,
,70.075,,
,60.171,,
,105.049,,
,800.482,,
,948.916,,
,915.069,,
,974.242,,
,1268.363,,
,1150.188,,
,1384.845,,
,1604.488,,
,1438.803,,
,1302.804,,
,1017.695,,
,1116.353,,
,1271.427,,
,1307.671,,
,1046.640,,
,901.705,,
,958.879,,
,1014.034,,
,1087.284,,
,1087.149,,
,1166.041,,
,1346.091,,
,1264.033,,
,1224.738,,
,1139.206,,
,948.519,,
,1117.793,,
,1245.427,,
,1220.463,,
,1209.444,,
,1178.391,,
,953.822,,
,873.652,,
,991.702,,
,989.296,,
,975.663,,
,1050.606,,
,1278.754,,
,1272.817,,
,1577.464,,
,2338.670,,
,2678.687,,
,2402.328,,
,2230.913,,
,2104.556,,
,2111.655,,
,2075.294,,
,1907.395,,
,1656.055,,
,1434.296,,
,1270.206,,
,1290.655,,
,1302.969,,
,1227.735,,
,1327.120,,
,1682.107,,
,1572.577,,
,1378.505,,
,1267.561,,
,1160.771,,
,1208.214,,
,1136.437,,
,1066.790,,
,1193.652,,
,1166.881,,
,1200.125,,
,1098.037,,
,1063.018,,
,1230.755,,
,1201.405,,
,1106.553,,
,1243.128,,
,1156.485,,
,1105.406,,
,1169.091,,
,1178.211,,
,1294.352,,
,1182.267,,
,1172.189,,
,1049.414,,
,1124.973,,
,1044.367,,
,947.361,,
,1083.738,,
,1057.679,,
,1011.578,,
,931.905,,
,1153.245,,
,1198.910,,
,1057.493,,
,1032.459,,
,1001.410,,
,894.092,,
,767.990,,
,802.246,,
,784.560,,
,670.903,,
,687.561,,
,828.217,,
,765.503,,
,785.999,,
,658.568,,
,729.991,,
,751.101,,
,778.857,,
,880.398,,
,1079.315,,
,1012.328,,
,1007.310,,
,1079.656,,
,1074.290,,
,910.667,,
,902.701,,
,854.436,,
,898.331,,
,829.137,,
,757.840,,
,796.416,,
,758.502,,
,817.357,,
,673.369,,
,649.926,,
,692.530,,
,671.976,,
,714.691,,
,654.691,,
,603.130,,
,808.622,,
,1052.541,,
,1359.532,,
,1482.804,,
,1597.444,,
,1488.306,,
,1737.271,,
,1845.760,,
,1794.697,,
,1272.163,,
,1068.533,,
,1197.442,,
,1173.005,,
,1337.276,,
,1083.404,,
,1031.896,,
,1026.100,,
,972.507,,
,1054.723,,
,1065.015,,
,940.835,,
,843.928,,
,772.048,,
,769.513,,
,582.498,,
,445.484,,
,540.902,,
,661.298,,
,692.613,,
,691.227,,
,685.350,,
,729.129,,
,716.750,,
,654.867,,
,631.436,,
,508.305,,
,576.534,,
,570.527,,
,524.268,,
,586.660,,
,589.356,,
,554.987,,
,549.671,,
,486.760,,
,501.387,,
,565.816,,
,545.822,,
,602.697,,
,640.159,,
,539.636,,
,477.503,,
,479.565,,
,431.852,,
,439.513,,
,354.262,,
,332.409,,
,408.056,,
,453.319,,
,465.058,,
,478.849,,
,481.505,,
,573.048,,
,688.368,,
,568.668,,
,417.028,,
,442.748,,
,547.158,,
,478.008,,
,558.416,,
,511.372,,
,468.318,,
,431.485,,
,541.974,,
,458.766,,
,499.473,,
,464.976,,
,370.386,,
,392.094,,
,493.973,,
,438.599,,
,405.901,,
,352.717,,
,440.000,,
,414.701,,
,447.267,,
,480.167,,
,354.122,,
,348.772,,
,438.995,,
,328.548,,
,284.672,,
,283.984,,
,295.514,,
,334.397,,
,297.874,,
,260.452,,
,234.332,,
,218.623,,
,268.352,,
,229.825,,
,226.064,,
,277.975,,
,339.603,,
,357.412,,
,323.048,,
,333.049,,
,381.531,,
,302.849,,
,340.472,,
,390.718,,
,287.813,,
,441.353,,
,419.082,,
,424.777,,
,292.035,,
,295.164,,
,263.648,,
,209.918,,
,273.364,,
,242.932,,
,261.489,,
,169.664,,
,157.411,,
,114.337,,
,147.123,,
,182.044,,
,142.761,,
,147.593,,
,197.604,,
,186.366,,
,195.848,,
,139.996,,
,213.054,,
,178.045,,
,171.733,,
,187.516,,
,165.653,,
,175.828,,
,136.426,,
,114.333,,
,127.655,,
,169.898,,
,126.087,,
,81.783,,
,123.767,,
,96.968,,
,98.526,,
,127.179,,
,127.499,,
,115.740,,
,118.107,,
,86.748,,
,102.707,,
,124.934,,
,93.639,,
,117.498,,
,131.865,,
,107.971,,
,113.520,,
,119.415,,
,96.094,,
,148.163,,
,74.502,,
,148.108,,
,102.349,,
,74.670,,
,77.868,,
,146.304,,
,157.504,,
,123.974,,
,101.718,,
,123.776,,
,128.884,,
,106.338,,
,70.771,,
,77.609,,
,88.389,,
,66.371,,
,131.203,,
,109.317,,
,81.396,,
,68.382,,
,73.574,,
,80.880,,
,93.520,,
,102.618,,
,96.366,,
,107.693,,
,135.341,,
,92.139,,
,95.643,,
,133.238,,
,109.002,,
,62.310,,
,56.200,,
,143.662,,
,136.175,,
,68.241,,
,53.505,,
,88.016,,
,155.538,,
,120.073,,
,105.953,,
,80.708,,
,78.924,,
,80.453,,
,87.248,,
,78.121,,
,84.510,,
,51.327,,
,57.543,,
,109.615,,
,129.625,,
,98.780,,
,105.076,,
,68.714,,
,77.672,,
,110.611,,
,121.582,,
,96.498,,
,83.914,,
,113.261,,
,181.350,,
,197.911,,
,128.335,,
,144.513,,
,164.806,,
,153.906,,
,822.859,,
,792.862,,
,898.185,,
,1062.822,,
,1340.076,,
,1400.822,,
,1480.245,,
,1572.025,,
,1588.087,,
,1272.926,,
,1257.559,,
,1263.564,,
,1316.603,,
,1240.390,,
,1005.636,,
,976.211,,
,1012.960,,
,1007.438,,
,941.100,,
,1142.803,,
,1278.016,,
,1185.798,,
,1204.235,,
,1231.263,,
,1237.723,,
,1182.967,,
,1175.296,,
,1149.987,,
,1250.555,,
,1092.183,,
,1045.931,,
,953.036,,
,1074.441,,
,1096.040,,
,1002.089,,
,1152.517,,
,1001.798,,
,1091.326,,
,1141.335,,
,1650.715,,
,2256.878,,
,2688.148,,
,2486.047,,
,2524.050,,
,2251.486,,
,2174.170,,
,2068.412,,
,1816.203,,
,1722.029,,
,1431.450,,
,1496.930,,
,1389.717,,
,1517.048,,
,1333.159,,
,1295.335,,
,1415.584,,
,1294.627,,
,1261.575,,
,1146.751,,
,1132.856,,
,1137.696,,
,1242.494,,
,1178.666,,
,1194.784,,
,1145.876,,
,963.046,,
,1046.549,,
,1141.142,,
,1045.794,,
,1035.360,,
,1093.888,,
,1152.464,,
,1106.961,,
,941.815,,
,960.088,,
,954.516,,
,1156.012,,
,1111.534,,
,1090.909,,
,1172.193,,
,1106.303,,
,1030.728,,
,1048.827,,
,1188.735,,
,1055.643,,
,1040.767,,
,1235.883,,
,1401.542,,
,1298.320,,
,1177.864,,
,1179.622,,
,920.956,,
,812.888,,
,919.555,,
,794.424,,
,837.351,,
,873.451,,
,795.697,,
,772.257,,
,812.290,,
,746.261,,
,710.860,,
,712.233,,
,740.085,,
,873.167,,
,868.617,,
,885.736,,
,1026.133,,
,1063.286,,
,966.107,,
,1032.383,,
,792.568,,
,837.716,,
,953.161,,
,961.080,,
,960.002,,
,745.536,,
,664.714,,
,756.564,,
,777.049,,
,713.950,,
,775.933,,
,750.432,,
,610.816,,
,672.667,,
,672.380,,
,733.159,,
,890.557,,
,944.758,,
,1218.579,,
,1335.167,,
,1540.140,,
,1571.754,,
,1770.181,,
,1857.452,,
,1549.597,,
,1401.311,,
,1327.365,,
,1287.029,,
,1256.747,,
,1222.121,,
,1113.306,,
,1149.880,,
,982.016,,
,940.692,,
,973.343,,
,952.768,,
,943.690,,
,1032.609,,
,845.929,,
,754.527,,
,670.270,,
,659.984,,
,713.227,,
,748.315,,
,771.149,,
,780.527,,
,749.585,,
,683.934,,
,591.957,,
,621.887,,
,675.901,,
,508.482,,
,492.994,,
,530.900,,
,560.620,,
,559.648,,
,741.102,,
,703.167,,
,674.660,,
,656.173,,
,604.498,,
,593.898,,
,493.487,,
,563.977,,
,508.416,,
,453.968,,
